hi,slug,peakIndex,peaked,issuesOpenedUpToPeak,demandUpToPeak,commitsUpToPeak,issuesClosedUpToPeak,lastOpen,lastClosed,lastCommit,openedPostLastCommit,downloadsUpTo,archived,starsUpTo,contributorsUpTo,versionsUpTo,age,dead,dateOfPeak,size,downloadsAtPeak,monSinceLastOpIssue,archivedSince,monSinceLastCommOrClosedIssue,monSinceLastComm,monSinceLastClosedIss
-3,pnpm/pnpm/blob/master/packages/package-bins,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,29455,0,38,0,1,31,FALSE,,55460,NA,43,0,43,43,43
0,polleverywhere/coffeelint-prefer-symbol-operator,41,TRUE,0,FALSE,3,0,2015-01,2015-01,2015-01,0,350339,0,0,27,2,67,FALSE,2018-07,17,NA,40,0,38,38,40
0,GoogleChrome/lighthouse-stack-packs,-1,FALSE,0,FALSE,0,0,2020-09,2020-03,2015-01,3,0,0,180,0,0,9,FALSE,,750,NA,40,0,40,40,40
0,ethereum/js-ethereum-cryptography,-1,FALSE,0,FALSE,0,0,2020-10,2020-08,2015-01,1,0,0,279,0,0,15,FALSE,,1432,NA,40,0,40,40,40
0,realtymaps/promise-ftp,-1,FALSE,21,TRUE,56,9,2020-09,2018-02,2015-01,11,137522,0,78,38,22,59,FALSE,,31,NA,1,0,2,2,2
0,sindresorhus/gzip-size-cli,21,TRUE,0,FALSE,2,0,2019-05,2015-01,2015-01,1,22575,0,181,2,0,62,FALSE,2016-11,22,NA,20,0,12,12,20
0,git@github.com:proyecto26/react-native-inappbrowser,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,931,0,0,27,FALSE,,2988,NA,20,0,20,20,20
0,ios-control/ios-deploy,-1,FALSE,128,TRUE,135,69,2020-12,2020-11,2015-01,2,244992,0,2869,187,12,68,FALSE,,746,NA,0,0,0,0,0
0,expo/react-native-appearance,-1,FALSE,0,FALSE,0,0,2020-11,2020-12,2015-01,0,0,0,342,0,0,16,TRUE,,685,NA,20,0,20,20,20
0,paulmillr/quickly-copy-file,-1,FALSE,0,FALSE,12,0,2015-01,2015-01,2015-01,0,666648,0,6,9,2,67,FALSE,,8,NA,33,0,14,14,33
0,snowflakedb/snowflake-connector-nodejs,-1,FALSE,0,FALSE,0,0,2020-12,2020-04,2015-01,7,4467,0,65,0,3,45,FALSE,,978,NA,33,0,33,33,33
0,CharlesMangwa/react-native-simple-markdown,-1,FALSE,106,TRUE,59,38,2020-08,2018-01,2015-01,16,51630,0,406,0,12,50,FALSE,,375,NA,1,0,1,1,6
0,substack/node-ordered-emitter,21,TRUE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,148636,0,18,24,1,68,FALSE,2016-11,13,NA,20,0,5,5,20
0,pocka/storybook-addon-vue-info,-1,FALSE,0,FALSE,0,0,2020-01,2020-03,2015-01,0,0,0,169,0,0,36,FALSE,,1997,NA,20,0,20,20,20
0,lepture/node-scp2,-1,FALSE,36,TRUE,33,3,2020-12,2017-10,2015-01,19,113508,0,374,41,4,68,FALSE,,60,NA,0,0,3,3,3
0,bendrucker/parse-year,-1,FALSE,0,FALSE,3,0,2015-01,2015-01,2015-01,0,73875,0,0,3,1,64,FALSE,,6,NA,20,0,14,14,20
0,workshopper/workshopper-adventure,21,TRUE,27,TRUE,291,5,2019-12,2020-01,2015-01,0,173563,0,224,576,45,66,FALSE,2016-11,1457,NA,0,0,0,0,1
0,flosse/json-file-store,-1,FALSE,5,TRUE,25,6,2018-03,2018-03,2015-01,1,108944,0,193,54,1,68,FALSE,,89,NA,2,0,14,14,14
0,bendrucker/expand-year,-1,FALSE,0,FALSE,2,0,2015-01,2015-01,2015-01,0,73910,0,0,2,1,64,FALSE,,4,NA,20,0,14,14,20
0,n4kz/react-native-material-buttons,-1,FALSE,0,FALSE,0,0,2019-11,2019-10,2015-01,1,0,0,69,0,0,43,FALSE,,274,NA,20,0,20,20,20
0,substack/browser-launcher,23,TRUE,1,TRUE,1,0,2019-12,2019-09,2015-01,2,170071,0,130,52,0,68,FALSE,2017-01,74,NA,21,0,14,14,22
0,Prinzhorn/youtube-iframe,-1,FALSE,0,FALSE,13,0,2015-01,2015-01,2015-01,0,31548,0,23,2,4,67,FALSE,,6,NA,22,0,4,4,22
0,ludohenin/gulp-inline-ng2-template,-1,FALSE,53,TRUE,131,29,2018-06,2018-07,2015-01,0,242526,0,128,69,28,62,FALSE,,134,NA,0,0,1,1,1
0,Ponginae/grunt-bless,-1,FALSE,12,TRUE,36,12,2016-09,2016-08,2015-01,2,531867,0,65,45,5,68,FALSE,,63,NA,3,0,4,8,4
0,bebraw/react-pagify,33,TRUE,14,TRUE,212,10,2017-11,2017-11,2015-01,1,161706,0,141,188,33,68,FALSE,2017-11,2268,NA,13,0,0,0,13
0,git@github.com:brycebaril/through2-spy,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,369082,0,23,12,1,68,FALSE,,132,NA,32,0,32,32,32
0,TrySound/rollup-plugin-memory,-1,FALSE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,137378,0,22,5,3,60,FALSE,,9,NA,32,0,14,14,32
0,pshrmn/react-router-test-context,-1,FALSE,1,TRUE,5,0,2018-03,2018-01,2015-01,2,67144,0,51,0,1,45,FALSE,,7,NA,7,0,7,7,32
0,floatdrop/nested-prop,39,TRUE,0,FALSE,5,0,2015-01,2015-01,2015-01,0,115355,0,4,5,2,66,FALSE,2018-05,124,NA,38,0,34,34,38
0,koa-modules/koa-i18n,-1,FALSE,5,TRUE,34,0,2018-09,2015-01,2015-01,6,78165,0,65,66,7,68,FALSE,,54,NA,12,0,12,12,38
0,remarkjs/remark-lint/tree/main/packages/remark-lint-heading-increment,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,206128,0,812,133,2,46,FALSE,,2896,NA,38,0,38,38,38
0,bendrucker/is-valid-month,-1,FALSE,0,FALSE,3,0,2015-01,2015-01,2015-01,0,305745,0,0,3,1,64,FALSE,,4,NA,38,0,32,32,38
0,BinaryMuse/fluxxor,17,TRUE,90,TRUE,80,38,2019-08,2015-11,2015-01,8,139367,0,1695,25,9,68,FALSE,2016-07,16231,NA,2,0,3,3,6
0,domasx2/sequelize-fixtures,-1,FALSE,20,TRUE,44,11,2020-07,2020-07,2015-01,1,49760,0,296,61,14,68,FALSE,,622,NA,0,0,0,0,0
0,chenglou/react-spinner,-1,FALSE,3,TRUE,13,2,2017-04,2017-04,2015-01,1,27005,0,186,38,2,68,FALSE,,483,NA,0,0,0,0,0
0,sendbird/Sendbird-SDK-JavaScript,-1,FALSE,0,FALSE,45,0,2015-01,2015-01,2015-01,0,5752,0,93,1,27,57,FALSE,,3123,NA,16,0,0,0,16
0,martinheidegger/wcsize,26,TRUE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,169139,0,1,5,0,60,FALSE,2017-04,112,NA,25,0,15,15,25
0,amsul/pickadate.js,-1,FALSE,560,TRUE,102,182,2020-12,2020-08,2015-01,2,148434,0,7745,589,2,68,FALSE,,10441,NA,0,0,0,0,3
0,andrewsuzuki/react-twitter-widgets,-1,FALSE,12,TRUE,26,12,2020-12,2020-11,2015-01,2,9277,0,235,18,11,55,FALSE,,2480,NA,0,0,0,0,0
0,nsimmons/koa-better-http-proxy,-1,FALSE,0,FALSE,21,0,2020-07,2015-01,2015-01,12,248,0,108,28,4,44,FALSE,,281,NA,25,0,25,25,25
0,caugner/vue-cli-locales,48,TRUE,0,FALSE,73,0,2015-01,2015-01,2015-01,0,369520,0,14,0,14,29,FALSE,2019-02,1687,NA,47,0,0,0,47
0,gentooboontoo/js-quantities,-1,FALSE,38,TRUE,102,16,2020-08,2020-07,2015-01,2,846589,0,369,86,9,68,FALSE,,1859,NA,0,0,1,1,1
0,jameslnewell/styled-components-breakpoint,-1,FALSE,14,TRUE,34,6,2020-11,2018-10,2015-01,9,297875,0,238,0,11,46,FALSE,,3617,NA,2,0,3,3,3
0,marcuswestin/require,-1,FALSE,5,TRUE,6,0,2017-03,2015-01,2015-01,4,772436,0,59,270,3,68,FALSE,,4003,NA,22,0,40,40,47
0,joshaven/string_score,51,TRUE,4,TRUE,9,3,2020-01,2016-06,2015-01,3,380455,0,837,123,1,68,FALSE,2019-05,220,NA,19,0,25,25,34
0,microsoft/vscode-ripgrep,-1,FALSE,0,FALSE,0,0,2020-09,2020-10,2015-01,0,409688,0,69,0,50,45,FALSE,,137,NA,50,0,50,50,50
0,litixsoft/karma-detect-browsers,-1,FALSE,14,TRUE,83,12,2018-09,2018-09,2015-01,1,697416,0,45,55,17,68,FALSE,,67,NA,7,0,7,7,7
0,pinojs/hapi-pino,-1,FALSE,31,TRUE,138,23,2020-08,2020-08,2015-01,1,244620,0,139,24,0,55,FALSE,,236,NA,0,0,0,0,2
0,simontabor/2fa,46,TRUE,4,TRUE,10,3,2017-12,2017-03,2015-01,2,105311,0,146,7,3,67,FALSE,2018-12,13,NA,11,0,20,29,20
0,vvo/in-viewport,-1,FALSE,18,TRUE,66,12,2018-02,2018-01,2015-01,2,468300,0,279,157,9,68,FALSE,,186,NA,9,0,10,14,10
0,git@github.com:popomore/timers,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,234197,0,10,6,0,68,FALSE,,132,NA,45,0,45,45,45
0,jdxcode/sort-pjson,-1,FALSE,0,FALSE,10,0,2015-01,2015-01,2015-01,0,76471,0,1,0,4,35,FALSE,,66,NA,45,0,3,3,45
0,rse/browserify-derequire,32,TRUE,0,FALSE,12,0,2015-01,2015-01,2015-01,0,234155,0,11,11,5,68,FALSE,2017-10,12,NA,31,0,27,27,31
0,iamceege/tooltipster,-1,FALSE,337,TRUE,147,282,2020-12,2020-11,2015-01,2,174086,0,2768,285,16,67,FALSE,,2476,NA,0,0,0,2,0
0,react-cosmos/react-cosmos-classic/tree/master/packages/react-cosmos-voyager,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,24515,0,5,742,15,47,FALSE,,12698,NA,31,0,31,31,31
0,insin/babel-plugin-react-html-attrs,-1,FALSE,5,TRUE,16,3,2020-07,2020-07,2015-01,1,290120,0,177,7,2,61,FALSE,,57,NA,0,0,0,0,0
0,funkensturm/ember-cli-file-picker,65,TRUE,29,TRUE,90,11,2017-08,2016-11,2015-01,4,465896,0,56,74,12,68,FALSE,2020-05,155,NA,32,0,34,34,41
0,chinchang/hint.css,-1,FALSE,98,TRUE,138,66,2020-12,2019-04,2015-01,4,1451777,0,8236,174,14,67,FALSE,,399,NA,1,0,1,1,14
0,uber/luma.gl,-1,FALSE,337,TRUE,0,148,2020-12,2020-07,2015-01,5,1453406,0,2021,67,249,53,FALSE,,156025,NA,1,0,1,64,1
0,stoeffel/futurize,65,TRUE,6,TRUE,37,2,2017-01,2016-12,2015-01,1,484927,0,148,18,6,59,FALSE,2020-07,35,NA,41,0,41,41,42
0,anantoghosh/gatsby-plugin-purgecss,-1,FALSE,15,TRUE,1030,9,2020-10,2020-12,2015-01,0,1131382,0,73,0,17,29,FALSE,,8723,NA,1,0,0,0,7
0,rubenv/grunt-git,-1,FALSE,16,TRUE,90,6,2019-06,2019-06,2015-01,1,1473691,0,225,170,19,68,FALSE,,299,NA,12,0,12,12,12
0,erikdesjardins/zip-webpack-plugin,-1,FALSE,16,TRUE,68,8,2020-12,2020-12,2015-01,1,1141416,0,98,0,14,48,FALSE,,509,NA,15,0,5,5,25
0,trufflesuite/truffle/tree/master/packages/truffle-expect,54,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,372310,0,13321,90,12,47,FALSE,2019-08,132509,NA,53,0,53,53,53
0,evergreen-ci/shrub.ts,-1,FALSE,0,FALSE,40,0,2015-01,2015-01,2015-01,0,304826,0,1,0,3,18,FALSE,,108,NA,53,0,1,1,53
0,johnbrett/hapi-auth-bearer-token,-1,FALSE,39,TRUE,94,31,2020-08,2020-09,2015-01,0,925410,0,218,67,0,68,FALSE,,409,NA,0,0,0,0,0
0,YozhikM/stylelint-a11y,-1,FALSE,14,TRUE,125,5,2020-10,2020-02,2015-01,4,210397,0,421,0,15,30,FALSE,,510,NA,3,0,0,0,0
0,tymondesigns/angular-locker,41,TRUE,16,TRUE,118,8,2016-10,2016-10,2015-01,1,277663,0,315,301,10,68,FALSE,2018-07,20827,NA,20,0,6,6,20
0,ecomfe/vue-echarts,-1,FALSE,223,TRUE,81,165,2020-12,2020-12,2015-01,1,50262,0,7276,0,31,55,FALSE,,25002,NA,0,0,0,0,0
0,srvance/ember-cli-build-config-editor,-1,FALSE,9,TRUE,59,2,2017-08,2017-08,2015-01,1,238209,0,7,0,10,46,FALSE,,83,NA,10,0,3,3,10
0,rxaviers/async-pool,-1,FALSE,0,FALSE,10,0,2020-11,2020-08,2015-01,1,411,0,571,0,2,30,FALSE,,162,NA,40,0,0,0,40
0,ganemone/redux-reactors,54,TRUE,3,TRUE,23,0,2018-04,2015-01,2015-01,2,461290,0,13,0,5,55,FALSE,2019-08,495,NA,15,0,21,21,53
0,jmdobry/angular-cache,-1,FALSE,99,TRUE,30,57,2019-08,2017-02,2015-01,10,994059,0,1401,186,12,68,FALSE,,2224,NA,17,0,29,29,29
0,twilio/twilio-client.js,-1,FALSE,4,TRUE,104,2,2020-12,2020-09,2015-01,3,341740,0,63,0,30,34,FALSE,,8381,NA,0,0,0,0,0
0,gulpjs/undertaker-forward-reference,-1,FALSE,0,FALSE,11,0,2015-01,2015-01,2015-01,0,882950,0,18,9,4,63,FALSE,,16,NA,53,0,21,21,53
0,Quobject/aws-cli-js,44,TRUE,1,TRUE,6,1,2020-08,2020-03,2015-01,2,180100,0,39,9,4,60,FALSE,2018-10,642,NA,14,0,1,1,14
0,react-component/m-drawer,-1,FALSE,8,TRUE,24,3,2018-01,2017-09,2015-01,2,80618,0,54,6,1,31,FALSE,,1003,NA,8,0,3,3,12
0,cameronhunter/prettier-package-json,-1,FALSE,6,TRUE,61,4,2020-08,2019-02,2015-01,3,222974,0,107,0,15,42,FALSE,,305,NA,0,0,0,0,0
0,moll/js-oolong,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,296349,0,8,113,12,66,FALSE,,107,NA,43,0,43,43,43
0,jsoma/tabletop,62,TRUE,79,TRUE,86,78,2020-09,2020-05,2015-01,2,398832,0,3761,94,9,68,FALSE,2020-04,416,NA,1,0,0,0,1
0,tunnckocore/es6-template,-1,FALSE,8,TRUE,38,1,2018-09,2017-07,2015-01,1,1326350,0,21,3,5,61,FALSE,,81,NA,18,0,32,32,32
0,ngneat/spectator,-1,FALSE,170,TRUE,588,120,2020-12,2020-12,2015-01,1,223340,0,1784,0,36,14,FALSE,,11882,NA,0,0,0,0,0
0,libp2p/js-libp2p-websocket-star,58,TRUE,52,TRUE,264,15,2019-12,2020-06,2015-01,0,345596,0,39,0,36,40,FALSE,2019-12,533,NA,1,0,3,3,4
0,git@github.com:appscot/debug-logger,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,1095661,0,44,60,5,68,FALSE,,46,NA,57,0,57,57,57
0,aurelia/pal-browser,-1,FALSE,11,TRUE,101,10,2017-08,2019-01,2015-01,0,1214898,0,19,67,26,60,FALSE,,1266,NA,27,0,9,9,10
0,rxaviers/yaassertion,-1,FALSE,0,FALSE,7,0,2015-01,2015-01,2015-01,0,574867,0,0,0,2,26,FALSE,,13,NA,57,0,5,5,57
0,fundon/co-fs-plus,38,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,433786,0,7,25,0,68,FALSE,2018-04,216,NA,37,0,37,37,37
0,jhipster/prettier-java.git#main,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,1949,0,842,0,1,55,FALSE,,7289,NA,37,0,37,37,37
0,glayzzle/php-parser,-1,FALSE,116,TRUE,681,59,2020-08,2020-10,2015-01,0,330990,0,444,206,37,67,FALSE,,30732,NA,0,0,0,0,0
0,the-darc/string-mask,-1,FALSE,6,TRUE,12,0,2020-10,2015-01,2015-01,8,353507,0,172,39,1,68,FALSE,,44,NA,5,0,23,23,37
0,remarkjs/remark-comment-config,32,TRUE,0,FALSE,76,0,2015-01,2015-01,2015-01,0,83387,0,10,49,11,59,FALSE,2017-10,119,NA,31,0,2,2,31
0,Nijikokun/minami,-1,FALSE,17,TRUE,45,8,2019-10,2017-04,2015-01,10,230624,0,534,22,11,67,FALSE,,588,NA,0,0,5,5,5
0,theintern/leadfoot,-1,FALSE,78,TRUE,0,31,2020-01,2020-01,2015-01,1,509211,0,169,127,34,68,TRUE,,3719,NA,0,0,2,31,2
0,jemise111/react-native-swipe-list-view,-1,FALSE,93,TRUE,166,39,2020-12,2020-12,2015-01,1,61065,0,2613,23,18,53,FALSE,,1217,NA,0,0,0,0,4
0,davidstutz/bootstrap-multiselect,-1,FALSE,477,TRUE,213,198,2020-12,2020-12,2015-01,1,554644,0,3559,376,6,64,FALSE,,3914,NA,0,0,8,8,13
0,wooorm/quotation,-1,FALSE,0,FALSE,29,0,2015-01,2015-01,2015-01,0,213861,0,2,3,4,58,FALSE,,57,NA,47,0,9,9,47
0,valor-software/ng2-select,-1,FALSE,398,TRUE,194,18,2020-11,2017-02,2015-01,32,789239,0,675,87,42,62,FALSE,,12242,NA,0,0,12,12,21
0,ikatyang/prettylint,-1,FALSE,1,TRUE,139,0,2019-03,2015-01,2015-01,4,14659,0,38,0,1,38,FALSE,,1193,NA,4,0,0,0,39
0,mozilla/dispensary,-1,FALSE,37,TRUE,721,7,2020-12,2019-11,2015-01,2,289528,0,22,113,43,58,FALSE,,5055,NA,0,0,0,0,0
0,bahmutov/its-name,-1,FALSE,0,FALSE,4,0,2015-01,2015-01,2015-01,0,11618,0,2,0,1,40,FALSE,,5,NA,39,0,9,9,39
0,electron-userland/electron-spellchecker,27,TRUE,27,TRUE,254,19,2020-06,2019-06,2015-01,8,52164,0,236,0,54,52,FALSE,2017-03,793,NA,0,0,0,0,0
0,contentful/contentful-export,-1,FALSE,27,TRUE,82,17,2020-10,2020-04,2015-01,4,4067,0,142,0,32,52,TRUE,,20504,NA,0,0,0,1,0
0,tellnes/nconf-yaml,-1,FALSE,0,FALSE,9,0,2015-01,2015-01,2015-01,0,59266,0,8,10,2,67,FALSE,,8,NA,26,0,13,13,26
0,aurelia/templating-binding,-1,FALSE,71,TRUE,202,48,2019-03,2019-01,2015-01,2,275628,0,31,164,20,60,FALSE,,1139,NA,1,0,1,2,1
0,dvberkel/grunt-peg,8,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,67638,0,15,46,0,68,FALSE,2015-08,67,NA,7,0,7,7,7
0,devmetal/mock-async-storage,-1,FALSE,0,FALSE,0,0,2020-04,2018-12,2015-01,1,0,0,45,0,0,48,FALSE,,1013,NA,7,0,7,7,7
0,mscdex/socksv5,-1,FALSE,3,TRUE,6,1,2020-04,2019-06,2015-01,3,2233,0,354,43,2,67,FALSE,,93,NA,4,0,0,0,4
0,voltrue2/in-app-purchase,-1,FALSE,6,TRUE,29,4,2020-11,2019-05,2015-01,18,11453,0,937,104,10,68,FALSE,,2212,NA,3,0,0,0,5
0,codaxy/cxjs,48,TRUE,300,TRUE,0,130,2020-12,2020-12,2015-01,1,305670,0,436,0,256,67,FALSE,2019-02,11468,NA,0,0,0,47,0
0,catamphetamine/relative-time-format,-1,FALSE,4,TRUE,42,1,2019-02,2019-02,2015-01,1,6099,0,64,0,6,23,FALSE,,1727,NA,0,0,0,0,47
0,BridgeAR/safe-stable-stringify,-1,FALSE,7,TRUE,18,7,2020-08,2020-04,2015-01,2,22451,0,105,0,3,35,FALSE,,110,NA,2,0,4,4,4
0,ndhoule/includes,-1,FALSE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,424386,0,0,6,3,48,FALSE,,8,NA,47,0,30,30,47
0,natergj/sloth-log,41,TRUE,0,FALSE,12,0,2015-01,2015-01,2015-01,0,303037,0,0,11,5,56,FALSE,2018-07,137,NA,40,0,26,26,40
0,hexojs/hexo-server,-1,FALSE,32,TRUE,40,13,2020-11,2020-04,2015-01,2,545337,0,75,25,14,68,FALSE,,487,NA,2,0,0,0,1
0,abdalla/react-hotjar,-1,FALSE,2,TRUE,30,1,2020-12,2020-08,2015-01,1,37948,0,118,0,10,39,FALSE,,127,NA,3,0,1,1,3
0,mpuittinen/yaml-edit,-1,FALSE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,123171,0,3,0,4,49,FALSE,,6,NA,40,0,19,19,40
0,askucher/compass-sass-mixins,36,TRUE,3,TRUE,0,0,2017-03,2015-01,2015-01,3,168990,0,31,17,0,60,FALSE,2018-02,226,NA,10,0,35,35,35
0,bpmn-io/bpmn-js,-1,FALSE,532,TRUE,706,359,2020-12,2020-12,2015-01,1,79665,0,6257,728,55,68,FALSE,,11264,NA,0,0,0,0,0
0,souhe/reactScrollbar,-1,FALSE,70,TRUE,198,19,2020-10,2019-04,2015-01,10,276077,0,462,112,20,67,FALSE,,5985,NA,1,0,0,0,11
0,dreame4/gulp-exit,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,628993,0,21,5,0,68,FALSE,,172,NA,35,0,35,35,35
0,ebdrup/mocha-jshint,47,TRUE,4,TRUE,50,2,2015-12,2015-12,2015-01,1,341941,0,14,30,15,68,FALSE,2019-01,44,NA,35,0,33,33,35
0,dpa99c/cordova-custom-config,-1,FALSE,118,TRUE,221,95,2019-11,2019-12,2015-01,0,620462,0,316,59,53,61,FALSE,,320,NA,2,0,2,2,2
0,onury/notation,-1,FALSE,8,TRUE,129,3,2020-12,2018-05,2015-01,3,167895,0,23,0,5,55,FALSE,,621,NA,8,0,2,2,7
0,nswbmw/koa-ip,-1,FALSE,3,TRUE,9,2,2018-11,2018-12,2015-01,0,129959,0,35,1,2,68,FALSE,,24,NA,1,0,0,0,0
0,soldair/node-buffer-split,56,TRUE,0,FALSE,4,0,2015-01,2015-01,2015-01,0,311230,0,13,2,1,68,FALSE,2019-10,3,NA,55,0,39,39,55
0,kogosoftwarellc/open-api/tree/master/packages/openapi-jsonschema-parameters,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,436381,0,696,239,19,57,FALSE,,4112,NA,55,0,55,55,55
0,davetemplin/async-file,-1,FALSE,4,TRUE,19,1,2016-11,2016-10,2015-01,1,853949,0,29,11,5,57,FALSE,,29,NA,34,0,23,23,35
0,react-native-community/react-native-picker,-1,FALSE,10,TRUE,155,5,2020-12,2020-12,2015-01,1,621,0,954,19,1,15,FALSE,,138276,NA,0,0,0,0,0
0,Schoonology/dependable,24,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,167652,0,7,40,0,68,FALSE,2017-02,69,NA,23,0,23,23,23
0,souporserious/react-view-pager,-1,FALSE,35,TRUE,0,13,2018-03,2018-02,2015-01,1,1399,0,291,73,10,47,FALSE,,5613,NA,0,0,0,23,0
0,maxogden/geojson-js-utils,-1,FALSE,9,TRUE,0,0,2017-12,2015-01,2015-01,9,78192,0,397,38,0,68,FALSE,,274,NA,0,0,23,23,23
0,angular-translate/bower-angular-translate-storage-cookie,-1,FALSE,0,FALSE,25,0,2015-01,2015-01,2015-01,0,96934,0,9,38,15,65,FALSE,,44,NA,23,0,1,1,23
0,ccbikai/stylelint-processor-html,-1,FALSE,5,TRUE,3,0,2017-11,2015-01,2015-01,4,490137,0,7,0,1,52,FALSE,,3,NA,18,0,33,33,51
0,danielberndt/react-sticky-box,-1,FALSE,25,TRUE,160,15,2020-08,2020-02,2015-01,3,314743,0,283,31,40,64,FALSE,,1231,NA,0,0,2,2,3
0,jamhall/s3rver,-1,FALSE,77,TRUE,689,51,2020-08,2020-06,2015-01,2,400127,0,458,113,35,68,FALSE,,1371,NA,0,0,0,0,0
0,sandeepmistry/noble,48,TRUE,592,TRUE,279,345,2020-12,2018-09,2015-01,27,334216,0,3220,413,23,68,FALSE,2018-12,704,NA,0,0,2,5,2
0,bevacqua/trunc-html,-1,FALSE,4,TRUE,10,4,2016-08,2016-08,2015-01,1,284983,0,220,7,5,58,FALSE,,6,NA,29,0,29,30,29
0,joinspontaneous/react-native-loading-spinner-overlay,-1,FALSE,54,TRUE,61,34,2020-11,2020-10,2015-01,1,547419,0,1476,14,25,58,FALSE,,1541,NA,0,0,3,3,3
0,Turfjs/turf-point,-1,FALSE,1,TRUE,19,0,2015-01,2015-01,2015-01,1,808880,0,1,46,11,68,FALSE,,362,NA,46,0,45,45,47
0,benadida/node-hkdf,26,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,112668,0,8,3,0,68,FALSE,2017-04,133,NA,25,0,25,25,25
0,expo/expo-server-sdk-node,-1,FALSE,0,FALSE,24,0,2015-01,2015-01,2015-01,0,65,0,564,0,1,46,FALSE,,578,NA,25,0,0,0,25
0,transcovo/bunyan-logstash-tcp,-1,FALSE,0,FALSE,4,0,2018-09,2015-01,2015-01,4,234933,0,9,31,3,68,FALSE,,31,NA,25,0,3,3,25
0,steelbrain/scandir,-1,FALSE,0,FALSE,31,0,2015-01,2015-01,2015-01,0,12998,0,2,0,1,52,FALSE,,130,NA,25,0,0,0,25
0,hexojs/hexo-pagination,-1,FALSE,2,TRUE,6,0,2019-11,2019-11,2015-01,1,595935,0,17,5,1,68,FALSE,,154,NA,2,0,14,14,41
0,true-myth/true-myth,-1,FALSE,4,TRUE,314,2,2020-12,2020-12,2015-01,1,10256,0,508,0,31,39,FALSE,,5813,NA,0,0,0,1,0
0,nicojs/typed-inject,-1,FALSE,0,FALSE,0,0,2020-12,2020-08,2015-01,2,0,0,256,0,0,23,FALSE,,438,NA,41,0,41,41,41
0,kossnocorp/react-guard,48,TRUE,2,TRUE,21,0,2016-12,2015-01,2015-01,1,409687,0,92,3,5,68,FALSE,2019-02,79,NA,25,0,18,18,47
0,sindresorhus/modern-normalize,-1,FALSE,22,TRUE,30,11,2020-09,2019-12,2015-01,2,88787,0,4356,0,5,34,FALSE,,279,NA,0,0,2,7,2
0,stipsan/smooth-scroll-into-view-if-needed,-1,FALSE,4,TRUE,407,1,2020-06,2019-01,2015-01,6,146186,0,145,0,39,32,FALSE,,5042,NA,0,0,0,0,0
0,PolymerElements/iron-a11y-announcer,-1,FALSE,12,TRUE,127,3,2018-06,2020-06,2015-01,0,135513,0,24,28,34,48,FALSE,,344,NA,5,0,0,0,32
0,groupon/webdriver-http-sync,15,TRUE,4,TRUE,39,3,2016-05,2017-04,2015-01,0,240688,0,39,50,6,68,FALSE,2016-05,167,NA,13,0,0,0,11
0,stereobooster/react-snap,-1,FALSE,0,FALSE,0,0,2020-12,2020-08,2015-01,5,0,0,4739,0,0,36,FALSE,,1460,NA,14,0,14,14,14
0,gomfunkel/node-mailchimp,-1,FALSE,6,TRUE,42,4,2016-12,2018-05,2015-01,0,122574,0,364,137,6,68,FALSE,,205,NA,3,0,0,0,1
0,Galadirith/markdown-it-lazy-headers,-1,FALSE,0,FALSE,10,0,2015-01,2015-01,2015-01,0,33407,0,7,10,4,61,FALSE,,148,NA,14,0,5,5,14
0,aurelia/pal-nodejs,21,TRUE,8,TRUE,73,3,2019-01,2019-01,2015-01,1,38967,0,21,2,9,54,FALSE,2016-11,585,NA,0,0,0,0,1
0,SBoudrias/gulp-exclude-gitignore,-1,FALSE,3,TRUE,13,3,2018-05,2017-02,2015-01,3,98841,0,27,3,3,63,FALSE,,106,NA,3,0,13,13,20
0,aurelia/logging-console,-1,FALSE,2,TRUE,86,1,2018-02,2018-03,2015-01,0,134129,0,17,65,13,60,FALSE,,922,NA,4,0,0,0,20
0,azz/get-monorepo-packages,-1,FALSE,0,FALSE,0,0,2019-01,2019-01,2015-01,1,0,0,19,0,0,33,FALSE,,66,NA,20,0,20,20,20
